1,1.013229515,1.050959797
1.013229515,1.050959797,1.111602329
1.050959797,1.111602329,1.194313015
1.111602329,1.194313015,1.298890953
1.194313015,1.298890953,1.425703074
1.298890953,1.425703074,1.575629599
1.425703074,1.575629599,1.750026125
1.575629599,1.750026125,1.950698777
1.750026125,1.950698777,2.179889149
1.950698777,2.179889149,2.440265865
2.179889149,2.440265865,2.734919356
2.440265865,2.734919356,3.067355891
2.734919356,3.067355891,3.441485912
3.067355891,3.441485912,3.86160026
3.441485912,3.86160026,4.332325727
3.86160026,4.332325727,4.858548513
4.332325727,4.858548513,5.445290397
4.858548513,5.445290397,6.097517794
5.445290397,6.097517794,6.819858538
6.097517794,6.819858538,7.61619577
6.819858538,7.61619577,8.489104127
7.61619577,8.489104127,9.439092914
8.489104127,9.439092914,10.46362844
9.439092914,10.46362844,11.55592939
10.46362844,11.55592939,12.7035732
11.55592939,12.7035732,13.88702602
12.7035732,13.88702602,15.07831726
13.88702602,15.07831726,16.2402124
15.07831726,16.2402124,17.3263595
16.2402124,17.3263595,18.28292905
17.3263595,18.28292905,19.05214295
18.28292905,19.05214295,19.57772108
19.05214295,19.57772108,19.81167982
19.57772108,19.81167982,19.72126196
19.81167982,19.72126196,19.29437045
19.72126196,19.29437045,18.54201322
19.29437045,18.54201322,17.49701237
18.54201322,17.49701237,16.20931512
17.49701237,16.20931512,14.7391814
16.20931512,14.7391814,13.14992229
14.7391814,13.14992229,11.50164652
13.14992229,11.50164652,9.846866572
11.50164652,9.846866572,8.228152311
9.846866572,8.228152311,6.677538561
8.228152311,6.677538561,5.217169245
6.677538561,5.217169245,3.860647016
5.217169245,3.860647016,2.614661138
3.860647016,2.614661138,1.480605877
2.614661138,1.480605877,0.456027591
1.480605877,0.456027591,-0.464168364
0.456027591,-0.464168364,-1.28676091
-0.464168364,-1.28676091,-2.019484901
-1.28676091,-2.019484901,-2.670495769
-2.019484901,-2.670495769,-3.247989126
-2.670495769,-3.247989126,-3.759940281
-3.247989126,-3.759940281,-4.213933918
-3.759940281,-4.213933918,-4.617059973
-4.213933918,-4.617059973,-4.975857069
-4.617059973,-4.975857069,-5.296289367
-4.975857069,-5.296289367,-5.583746309
-5.296289367,-5.583746309,-5.843057544
-5.583746309,-5.843057544,-6.078517452
-5.843057544,-6.078517452,-6.293915289
-6.078517452,-6.293915289,-6.49256813
-6.293915289,-6.49256813,-6.677354687
-6.49256813,-6.677354687,-6.850748673
-6.677354687,-6.850748673,-7.014850881
-6.850748673,-7.014850881,-7.171419465
-7.014850881,-7.171419465,-7.321898159
-7.171419465,-7.321898159,-7.467442388
-7.321898159,-7.467442388,-7.608943303
-7.467442388,-7.608943303,-7.74704995
-7.608943303,-7.74704995,-7.882189778
-7.74704995,-7.882189778,-8.014587823
-7.882189778,-8.014587823,-8.144284869
-8.014587823,-8.144284869,-8.271154972
-8.144284869,-8.271154972,-8.394922674
-8.271154972,-8.394922674,-8.515180271
-8.394922674,-8.515180271,-8.631405432
-8.515180271,-8.631405432,-8.742979438
-8.631405432,-8.742979438,-8.849206237
-8.742979438,-8.849206237,-8.949332427
-8.849206237,-8.949332427,-9.042568182
-8.949332427,-9.042568182,-9.12810902
-9.042568182,-9.12810902,-9.205158227
-9.12810902,-9.205158227,-9.272949573
-9.205158227,-9.272949573,-9.330769915
-9.272949573,-9.330769915,-9.377981145
-9.330769915,-9.377981145,-9.414040881
-9.377981145,-9.414040881,-9.438521265
-9.414040881,-9.438521265,-9.451125247
-9.438521265,-9.451125247,-9.451699737
-9.451125247,-9.451699737,-9.44024514
-9.451699737,-9.44024514,-9.416920874
-9.44024514,-9.416920874,-9.382046647
-9.416920874,-9.382046647,-9.336099432
-9.382046647,-9.336099432,-9.279706271
-9.336099432,-9.279706271,-9.213633216
-9.279706271,-9.213633216,-9.138770874
-9.213633216,-9.138770874,-9.056117159
-9.138770874,-9.056117159,-8.966757951
-9.056117159,-8.966757951,-8.871846408
-8.966757951,-8.871846408,-8.772581695
-8.871846408,-8.772581695,-8.670187858
-8.772581695,-8.670187858,-8.565893494
-8.670187858,-8.565893494,-8.4609128
-8.565893494,-8.4609128,-8.356428433
-8.4609128,-8.356428433,-8.253576515
-8.356428433,-8.253576515,-8.153433991
-8.253576515,-8.153433991,-8.057008399
-8.153433991,-8.057008399,-7.965230062
-8.057008399,-7.965230062,-7.878946546
-7.965230062,-7.878946546,-7.798919236
-7.878946546,-7.798919236,-7.725821754
-7.798919236,-7.725821754,-7.660239979
-7.725821754,-7.660239979,-7.602673337
-7.660239979,-7.602673337,-7.553537104
-7.602673337,-7.553537104,-7.513165401
-7.553537104,-7.513165401,-7.481814636
-7.513165401,-7.481814636,-7.459667132
-7.481814636,-7.459667132,-7.446834735
-7.459667132,-7.446834735,-7.443362212
-7.446834735,-7.443362212,-7.449230307
-7.443362212,-7.449230307,-7.464358313
-7.449230307,-7.464358313,-7.488606114
-7.464358313,-7.488606114,-7.521775629
-7.488606114,-7.521775629,-7.56361165
-7.521775629,-7.56361165,-7.613802107
-7.56361165,-7.613802107,-7.671977789
-7.613802107,-7.671977789,-7.737711632
-7.671977789,-7.737711632,-7.810517662
-7.737711632,-7.810517662,-7.889849756
-7.810517662,-7.889849756,-7.975100383
-7.889849756,-7.975100383,-8.065599535
-7.975100383,-8.065599535,-8.160614058
-8.065599535,-8.160614058,-8.259347653
-8.160614058,-8.259347653,-8.360941782
-8.259347653,-8.360941782,-8.464477772
-8.360941782,-8.464477772,-8.568980357
-8.464477772,-8.568980357,-8.673422929
-8.568980357,-8.673422929,-8.776734692
-8.673422929,-8.776734692,-8.877809906
-8.776734692,-8.877809906,-8.975519307
-8.877809906,-8.975519307,-9.068723711
-8.975519307,-9.068723711,-9.156289727
-9.068723711,-9.156289727,-9.23710736
-9.156289727,-9.23710736,-9.310109169
-9.23710736,-9.310109169,-9.37429052
-9.310109169,-9.37429052,-9.428730364
-9.37429052,-9.428730364,-9.47261185
-9.428730364,-9.47261185,-9.505242017
-9.47261185,-9.505242017,-9.526069792
-9.505242017,-9.526069792,-9.534701495
-9.526069792,-9.534701495,-9.530913143
-9.534701495,-9.530913143,-9.514658928
-9.530913143,-9.514658928,-9.486075405
-9.514658928,-9.486075405,-9.445481112
-9.486075405,-9.445481112,-9.393371554
-9.445481112,-9.393371554,-9.330409687
-9.393371554,-9.330409687,-9.257412268
-9.330409687,-9.257412268,-9.175332621
-9.257412268,-9.175332621,-9.085240486
-9.175332621,-9.085240486,-8.988299779
-9.085240486,-8.988299779,-8.885745095
-8.988299779,-8.885745095,-8.778857814
-8.885745095,-8.778857814,-8.668942608
-8.778857814,-8.668942608,-8.557305086
-8.668942608,-8.557305086,-8.445231171
-8.557305086,-8.445231171,-8.33396868
-8.445231171,-8.33396868,-8.224711435
-8.33396868,-8.224711435,-8.118586086
-8.224711435,-8.118586086,-8.016641691
-8.118586086,-8.016641691,-7.919842002
-8.016641691,-7.919842002,-7.829060265
-7.919842002,-7.829060265,-7.745076319
-7.829060265,-7.745076319,-7.66857569
-7.745076319,-7.66857569,-7.600150354
-7.66857569,-7.600150354,-7.540300844
-7.600150354,-7.540300844,-7.489439342
-7.540300844,-7.489439342,-7.447893459
-7.489439342,-7.447893459,-7.415910392
-7.447893459,-7.415910392,-7.3936612
-7.415910392,-7.3936612,-7.381244954
-7.3936612,-7.381244954,-7.378692591
-7.381244954,-7.378692591,-7.385970291
-7.378692591,-7.385970291,-7.402982286
-7.385970291,-7.402982286,-7.429572998
-7.402982286,-7.429572998,-7.465528481
-7.429572998,-7.465528481,-7.510577144
-7.465528481,-7.510577144,-7.564389799
-7.510577144,-7.564389799,-7.626579078
-7.564389799,-7.626579078,-7.696698319
-7.626579078,-7.696698319,-7.774240048
-7.696698319,-7.774240048,-7.858634222
-7.774240048,-7.858634222,-7.949246405
-7.858634222,-7.949246405,-8.045376126
-7.949246405,-8.045376126,-8.146255646
